TimeCreated,Channel,Level,EventId,ProviderName,Message
2026-03-30 14:21:09,System,Information,156,Microsoft-Windows-Hyper-V-Hypervisor,Hypervisor configured mitigations for CVE-2018-3646 for virtual machines.  Processor not affected: false Processor family not affected: false Processor supports cache flush: false HyperThreading enabled: true Parent hypervisor applies mitigations: false Mitigations disabled by bcdedit: false Mitigations enabled: true Cache flush needed: false 
2026-03-30 14:21:09,System,Information,129,Microsoft-Windows-Hyper-V-Hypervisor,Hypervisor initialized I/O remapping.  Hardware present: false Hardware enabled: false Policy: 0x0 Enabled features: 0x0 Internal information: 0x0 Problems: 0x0 Additional information: 0x0
2026-03-30 14:21:09,System,Information,2,Microsoft-Windows-Hyper-V-Hypervisor,Hypervisor scheduler type is 0x4.
2026-03-30 14:21:09,System,Information,1,Microsoft-Windows-Hyper-V-Hypervisor,Hypervisor successfully started.
2026-03-30 09:41:01,System,Information,577,Microsoft-Windows-Kernel-Power,The system has prepared for a system initiated reboot from Active.
2026-03-30 09:41:00,System,Information,109,Microsoft-Windows-Kernel-Power,The kernel power manager has initiated a shutdown transition.  Action: Power Action Shutdown Off  Event Code: 0x0  Reason: Kernel API
2026-03-30 09:40:59,System,Information,50037,Microsoft-Windows-Dhcp-Client,DHCPv4 client service is stopped. ShutDown Flag value is 1
2026-03-30 09:40:59,System,Information,50106,Microsoft-Windows-Dhcp-Client,DHCPv4 is waiting on DHCPv6 service to stop
2026-03-30 09:40:59,System,Information,51057,Microsoft-Windows-DHCPv6-Client,DHCPv6 client service stop is almost done.DHCP Context Ref count is 1
2026-03-30 09:40:59,System,Information,51047,Microsoft-Windows-DHCPv6-Client,DHCPv6 client service is stopped. ShutDown Flag value is 1
2026-03-30 09:40:59,System,Information,50105,Microsoft-Windows-Dhcp-Client,DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT
2026-03-30 09:40:59,System,Information,50104,Microsoft-Windows-Dhcp-Client,DHCPv4 client received shutdown notification
2026-03-30 09:40:59,System,Information,6006,EventLog,The Event log service was stopped.
2026-03-30 09:40:59,Application,Information,1532,Microsoft-Windows-User Profiles Service,The User Profile Service has stopped.    
2026-03-30 09:40:59,Application,Information,0,LightKeeperService,Service has been successfully shut down.
2026-03-30 09:40:59,Application,Information,0,SystemUsageReportSvc,Service has been successfully shut down.
2026-03-30 09:40:59,Application,Information,0,Service1,Service has been successfully shut down.
2026-03-30 09:40:59,Application,Information,0,Service1,Service has been successfully shut down.
2026-03-30 09:40:59,Application,Information,0,DSAUpdateService,Service has been successfully shut down.
2026-03-30 09:40:59,Application,Information,0,DSAService,Service has been successfully shut down.
2026-03-30 09:40:54,System,Information,1074,User32,The process C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe (DESKTOP-KN) has initiated the power off of computer DESKTOP-KN on behalf of user DESKTOP-KN\Owner for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment: 
2026-03-30 09:34:55,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_MysticLight Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Lib\\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 09:24:27,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_MysticLight Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Lib\\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 09:18:03,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 09:16:11,Application,Information,256,Chrome,[18376:14596:0330/091611.351:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
2026-03-30 09:01:14,Application,Information,15,SecurityCenter,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
2026-03-30 09:01:13,System,Error,7009,Service Control Manager,A timeout was reached (30000 milliseconds) while waiting for the Intel(R) SUR QC Software Asset Manager service to connect.
2026-03-30 08:59:34,Application,Information,256,Chrome,[1076:21820:0330/085934.789:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
2026-03-30 08:59:07,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:56:09,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  Claude Service File Name:  'C:\Program Files\WindowsApps\Claude_1.1.9493.0_x64__pzs8sxrjxfjjc\app\resources\cowork-svc.exe' Service Type:  user mode service Service Start Type:  auto start Service Account:  LocalSystem
2026-03-30 08:56:09,System,Information,7040,Service Control Manager,The start type of the Claude service was changed from auto start to disabled.
2026-03-30 08:56:09,Application,Information,1,CoworkVMService,Claude VM Service starting. Detailed logs: C:\ProgramData\Claude\Logs\cowork-service.log
2026-03-30 08:56:09,Application,,2562,Microsoft-Windows-AppXDeploymentServer/Operational,
2026-03-30 08:56:09,Application,Information,1,CoworkVMService,Claude VM Service stopped.
2026-03-30 08:55:44,System,Error,1796,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update Boot Manager (2023) with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
2026-03-30 08:55:44,System,Error,1796,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update KEK 2023 with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
2026-03-30 08:55:44,System,Error,1796,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update 3P UEFI CA 2023 (DB) with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
2026-03-30 08:55:44,System,Error,1796,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update Option ROM CA 2023 (DB) with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
2026-03-30 08:55:44,System,Error,1796,Microsoft-Windows-TPM-WMI,"The Secure Boot update failed to update Windows UEFI CA 2023 (DB) with error Secure Boot is not enabled on this machine.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
2026-03-30 08:55:44,System,Error,1801,Microsoft-Windows-TPM-WMI,"Updated Secure Boot certificates are available on this device but have not yet been applied to the firmware. Review the published guidance to complete the update and maintain full protection. This device signature information is included here. DeviceAttributes: BaseBoardManufacturer:ASRock;FirmwareManufacturer:American Megatrends Inc.;FirmwareVersion:P3.10;OEMModelNumber:To Be Filled By O.E.M.;OEMModelBaseBoard:X570M Pro4;OEMModelSystemFamily:To Be Filled By O.E.M.;OEMManufacturerName:To Be Filled By O.E.M.;OEMModelSKU:To Be Filled By O.E.M.;OSArchitecture:amd64; BucketId: c98015dc71f5117613291e8cd9f458cc0af51cbd06fdf3dd3462a51abf76ceeb BucketConfidenceLevel: High Confidence UpdateType: Windows UEFI CA 2023 (DB), Option ROM CA 2023 (DB), 3P UEFI CA 2023 (DB), KEK 2023, Boot Manager (2023) For more information, please see https://go.microsoft.com/fwlink/?linkid=2301018."
2026-03-30 08:55:30,System,Information,7040,Service Control Manager,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
2026-03-30 08:54:47,Application,Warning,1008,Microsoft-Windows-Perflib,The Open procedure for service 'WmiApRpl' in DLL 'C:\WINDOWS\system32\wbem\wmiaprpl.dll' failed with error code The device is not ready.. Performance data for this service will not be available.
2026-03-30 08:54:46,Application,,4096,VBScriptDeprecationAlert,
2026-03-30 08:54:23,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:49,Application,Information,15,SecurityCenter,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
2026-03-30 08:52:47,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscDataProtection  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:47,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscBrokerManager  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:47,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.SecurityAppBroker  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:47,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.SecurityAppBroker  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:47,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscBrokerManager  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:47,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscBrokerManager  and APPID  Unavailable  to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:47,Application,Information,1,SecurityCenter,The Windows Security Center Service has started.
2026-03-30 08:52:45,Application,Information,0,edgeupdate,Service stopped.
2026-03-30 08:52:36,Application,Information,256,Chrome,[18208:9064:0330/085236.061:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
2026-03-30 08:52:35,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_MysticLight Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Lib\\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 08:52:20,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_MysticLight Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Lib\\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 08:52:10,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  and APPID  {15C20B67-12E7-4BB6-92BB-7AFF07997402}  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:52:02,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_MysticLight Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Lib\\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 08:51:11,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscCloudBackupProvider  and APPID  Unavailable  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:51:08,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscCloudBackupProvider  and APPID  Unavailable  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:51:04,Application,Information,2003,DSAService,<DSAExceptionEvent xmlns:xsi='http://www.w3.org/2001/XMLSchema-instance' xmlns:xsd='http://www.w3.org/2001/XMLSchema' xmlns='https://www.intel.com'><OS><Description>Windows 10 Home</Description><Version>6.3</Version><Build>26200</Build><Release>2009</Release><EpmId>windows-11-25h2-64</EpmId></OS><DSAVersion>25.4.36.6</DSAVersion><Module>DSARulesCore.dll</Module><ClassName>Intel.DSA.Rules.RuleSets.Rebar</ClassName><MethodName>ConvertDetectionOutputToMessage</MethodName><ExceptionType>ResizableBarMessageException</ExceptionType><Message>CheckAmdPlatform</Message></DSAExceptionEvent>
2026-03-30 08:51:01,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID  Windows.SecurityCenter.WscCloudBackupProvider  and APPID  Unavailable  to the user DESKTOP-KN\Owner SID (S-1-5-21-1775440496-1244785614-1751367727-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:50:58,System,Information,7040,Service Control Manager,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
2026-03-30 08:50:55,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_MysticLight Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Mystic_Light\Lib\\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 08:50:54,System,Information,7045,Service Control Manager,A service was installed in the system.  Service Name:  NTIOLib_CC_COMM Service File Name:  C:\Program Files (x86)\MSI\One Dragon Center\Lib\SYS\NTIOLib_X64.sys Service Type:  kernel mode driver Service Start Type:  demand start Service Account:  
2026-03-30 08:50:53,Application,Warning,64,Microsoft-Windows-CertificateServicesClient-AutoEnrollment,Certificate for local system with Thumbprint 68 c8 d0 95 66 82 93 2f 46 f1 03 f9 42 7d 72 ec e4 80 2a cc is about to expire or already expired.
2026-03-30 08:50:49,System,Information,7021,Netwtw14,
2026-03-30 08:50:49,Application,Information,0,Service1,Service started successfully.
2026-03-30 08:50:48,System,Information,1,Microsoft-Windows-Configuration-Change-Monitor,
2026-03-30 08:50:48,System,Information,1,Microsoft-Windows-Configuration-Change-Monitor,
2026-03-30 08:50:48,Application,Information,1035,MsiInstaller,Windows Installer reconfigured the product. Product Name: Microsoft GameInput. Product Version: 3.3.163.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
2026-03-30 08:50:48,Application,Information,0,Service1,Service started successfully.
2026-03-30 08:50:47,System,Information,1,Microsoft-Windows-Configuration-Change-Monitor,
2026-03-30 08:50:47,Application,Information,1003,Microsoft-Windows-Search,The Windows Search Service started. 
2026-03-30 08:50:46,System,Information,233,Microsoft-Windows-Hyper-V-VmSwitch,"The operation 'Delete' succeeded on nic 790E58B4-7939-4434-9358-89AE7DDBE87F (Friendly Name: WSL (Hyper-V firewall)), Instance Id {8630318b-3446-4260-8fbd-a5362d91c4e4}."
2026-03-30 08:50:46,System,Information,62,Microsoft-Windows-Hyper-V-VmSwitch,Switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)) successfully deleted.
2026-03-30 08:50:46,System,Information,233,Microsoft-Windows-Hyper-V-VmSwitch,"The operation 'Delete' succeeded on nic 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)), Instance Id {00000000-0000-0000-0000-000000000000}."
2026-03-30 08:50:46,System,Information,71,Microsoft-Windows-Hyper-V-VmSwitch,Delete complete for port 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)).
2026-03-30 08:50:46,System,Information,71,Microsoft-Windows-Hyper-V-VmSwitch,Delete complete for port 790E58B4-7939-4434-9358-89AE7DDBE87F (Friendly Name: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E).
2026-03-30 08:50:46,System,Information,69,Microsoft-Windows-Hyper-V-VmSwitch,Port 790E58B4-7939-4434-9358-89AE7DDBE87F (Friendly Name: Host Vnic 790E58B4-7939-4434-9358-89AE7DDBE87E) successfully deleted - switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)).
2026-03-30 08:50:46,System,Information,234,Microsoft-Windows-Hyper-V-VmSwitch,NIC 790E58B4-7939-4434-9358-89AE7DDBE87F successfully disconnected from port 790E58B4-7939-4434-9358-89AE7DDBE87F.
2026-03-30 08:50:46,System,Information,69,Microsoft-Windows-Hyper-V-VmSwitch,Port 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)) successfully deleted - switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall)).
2026-03-30 08:50:46,System,Information,234,Microsoft-Windows-Hyper-V-VmSwitch,NIC 790E58B4-7939-4434-9358-89AE7DDBE87E successfully disconnected from port 790E58B4-7939-4434-9358-89AE7DDBE87E.
2026-03-30 08:50:45,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  and APPID  {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}  to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:50:45,System,Warning,10016,Microsoft-Windows-DistributedCOM,The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID  {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  and APPID  {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}  to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.
2026-03-30 08:50:45,System,Information,7026,Service Control Manager,The following boot-start or system-start driver(s) did not load:  dam EneTechIo uiomap
2026-03-30 08:50:45,Application,Information,1,CoworkVMService,Claude VM Service starting. Detailed logs: C:\ProgramData\Claude\Logs\cowork-service.log
2026-03-30 08:50:43,System,Information,32,e1rexpress,Intel(R) I211 Gigabit Network Connection  Network link has been established at 1Gbps full duplex. 
2026-03-30 08:50:43,System,Information,7036,VfpExt,The  service entered the Filter detach complete state.
2026-03-30 08:50:43,System,Information,7036,VfpExt,The  service entered the Filter detach start state.
2026-03-30 08:50:43,System,Information,7036,VfpExt,The  service entered the Filter pause complete state.
2026-03-30 08:50:43,System,Information,7036,VfpExt,The  service entered the Filter pause start state.
2026-03-30 08:50:43,Application,Information,0,LightKeeperService,Service started successfully.
2026-03-30 08:50:43,Application,Information,0,MSI_Companion_Service,Service started successfully.
2026-03-30 08:50:43,Application,Information,1003,DSAService,DSAService.dll:7:Intel.DSA.Service.Service|OnStartTask|()|Initializing logging
2026-03-30 08:50:43,Application,Information,1003,DSAService,DSAService.dll:7:DSAClientCore.Controllers.Computer.SettingsController|SetDownloadsDirectoryFallback|()|DownloadsDirectoryFallback changed.
2026-03-30 08:50:43,Application,Information,1003,DSAService,DSAService.dll:7:DSAClientCore.Controllers.Computer.SettingsController|SetDsaDirectoryFallback|()|DsaDirectoryFallback changed.
2026-03-30 08:50:43,Application,Information,0,SystemUsageReportSvc,Service started successfully.
2026-03-30 08:50:43,Application,Information,1003,DSAService,DSAService.dll:7:DSAClientCore.Controllers.Computer.SettingsController|SetDsaDirectoryFallback|()|DsaDirectoryFallback changed.
2026-03-30 08:50:43,Application,Information,5617,Microsoft-Windows-WMI,Windows Management Instrumentation Service subsystems initialized successfully
2026-03-30 08:50:43,Application,Information,5615,Microsoft-Windows-WMI,Windows Management Instrumentation Service started sucessfully
2026-03-30 08:50:43,Application,Information,0,DSAService,Service started successfully.
2026-03-30 08:50:43,Application,Information,0,DSAUpdateService,Service started successfully.
2026-03-30 08:50:43,Application,Information,4625,Microsoft-Windows-EventSystem,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
2026-03-30 08:50:42,Application,Information,1531,Microsoft-Windows-User Profiles Service,The User Profile Service has started successfully.    
2026-03-30 01:13:13,Application,Information,1532,Microsoft-Windows-User Profiles Service,The User Profile Service has stopped.    
2026-03-30 01:13:13,Application,Error,13,VSS,"Volume Shadow Copy Service information: The COM Server with CLSID {4e14fba2-2e22-11d1-9964-00c04fbbb345} and name CEventSystem cannot be started. [0x8007045b, A system shutdown is in progress. ] "
2026-03-30 01:13:13,Application,Information,0,LightKeeperService,Service has been successfully shut down.
2026-03-30 01:13:13,Application,Information,0,Service1,Service has been successfully shut down.
2026-03-30 01:13:13,Application,Information,0,DSAService,Service has been successfully shut down.
2026-03-30 01:13:13,Application,Information,0,Service1,Service has been successfully shut down.
2026-03-30 01:13:13,Application,Information,0,DSAUpdateService,Service has been successfully shut down.
2026-03-30 00:50:38,Application,Information,0,edgeupdate,Service stopped.
2026-03-30 00:43:26,Application,Information,8224,VSS,The VSS service is shutting down due to idle timeout. 
2026-03-30 00:41:35,Application,Information,15,SecurityCenter,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
2026-03-30 00:41:27,Application,Information,15,SecurityCenter,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
2026-03-30 00:41:25,Application,Information,326,ESENT,"svchost (17172,D,50,0) DS_Token_DB: The database engine attached a database (1, C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSTokenDB2.dat). (Time=0 seconds)    Saved Cache: 1 0  Additional Data: lgposAttach = 0000005B:0009:0268, dbv = 1568.300.620 (9620)    Internal Timing Sequence:  [1] 0.000006 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:0K # 0K, P:0K) [2] 0.001046 -0.000337 (1) WT +J(0) +M(C:0K, Fs:17, WS:4K # 4K, PF:4K # 0K, P:4K) [3] 0.004003 -0.000342 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:6, WS:20K # 0K, PF:20K # 0K, P:20K) [4] 0.001183 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:4K # 0K, P:4K) [5] - [6] 0.000348 -0.000285 (2) CM -0.000219 (2) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K) [7] 0.000002 +J(0) [8] 0.000410 -0.000239 (1) CM -0.000209 (1) WT +J(CM:1, PgRf:1, Rd:4/1, Dy:0/0, Lg:0/0) +M(C:16K, Fs:25, WS:100K # 68K, PF:208K # 172K, P:208K) [9] - [10] - [11] - [12] 0.000009 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:54/1) +M(C:0K, Fs:1, WS:4K # 4K, PF:20K # 16K, P:20K) [13] 0.000628 -0.000498 (2) CM -0.000439 (2) WT +J(CM:2, PgRf:23, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:-8K, Fs:20, WS:72K # 76K, PF:-4K # 4K, P:-4K) [14] 0.000425 -0.000287 (2) CM -0.000221 (2) WT +J(CM:2, PgRf:40, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 8K, PF:64K # 56K, P:64K) [15] 0.000006 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) [16] 0.000008 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K) [17] 0.000045 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:8, WS:32K # 32K, PF:0K # 0K, P:0K) [18] 0.0 +J(0) [19] 0.0 +J(0) [20] 0.000034 +J(CM:0, PgRf:3, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 12K, PF:0K # 0K, P:0K)."
